user_id,time,account,operation,coin,change,remark,source_file,export_year
201486434,22-01-07 16:48:50,Spot,Transaction Fee,BUSD,-0.242064,,Binance-Transaction-History-202603101622(UTC+1)_1264b94a - All transactions 2022.xlsx,2022
201486434,22-01-07 16:48:50,Spot,Transaction Sold,FTM,-70,,Binance-Transaction-History-202603101622(UTC+1)_1264b94a - All transactions 2022.xlsx,2022
201486434,22-01-07 16:48:50,Spot,Transaction Revenue,BUSD,333.2004,,Binance-Transaction-History-202603101622(UTC+1)_1264b94a - All transactions 2022.xlsx,2022
201486434,22-01-07 16:48:50,Spot,Transaction Revenue,BUSD,3317.8797,,Binance-Transaction-History-202603101622(UTC+1)_1264b94a - All transactions 2022.xlsx,2022
201486434,22-01-07 16:48:50,Spot,Transaction Fee,BUSD,-2.5081839,,Binance-Transaction-History-202603101622(UTC+1)_1264b94a - All transactions 2022.xlsx,2022
201486434,22-01-07 16:48:50,Spot,Transaction Sold,FTM,-62,,Binance-Transaction-History-202603101622(UTC+1)_1264b94a - All transactions 2022.xlsx,2022
201486434,22-01-07 16:48:50,Spot,Transaction Revenue,BUSD,188.356,,Binance-Transaction-History-202603101622(UTC+1)_1264b94a - All transactions 2022.xlsx,2022
201486434,22-01-07 16:48:50,Spot,Transaction Sold,FTM,-70,,Binance-Transaction-History-202603101622(UTC+1)_1264b94a - All transactions 2022.xlsx,2022
201486434,22-01-07 16:48:50,Spot,Transaction Fee,BUSD,-1.035188,,Binance-Transaction-History-202603101622(UTC+1)_1264b94a - All transactions 2022.xlsx,2022
201486434,22-01-07 16:48:50,Spot,Transaction Fee,BUSD,-0.1560374,,Binance-Transaction-History-202603101622(UTC+1)_1264b94a - All transactions 2022.xlsx,2022
201486434,22-01-07 16:48:50,Spot,Transaction Fee,BUSD,-0.188356,,Binance-Transaction-History-202603101622(UTC+1)_1264b94a - All transactions 2022.xlsx,2022
201486434,22-01-07 16:48:50,Spot,Transaction Fee,BUSD,-0.188314,,Binance-Transaction-History-202603101622(UTC+1)_1264b94a - All transactions 2022.xlsx,2022
201486434,22-01-07 16:48:50,Spot,Transaction Sold,FTM,-762,,Binance-Transaction-History-202603101622(UTC+1)_1264b94a - All transactions 2022.xlsx,2022
201486434,22-01-07 16:48:50,Spot,Transaction Revenue,BUSD,604.7325,,Binance-Transaction-History-202603101622(UTC+1)_1264b94a - All transactions 2022.xlsx,2022
201486434,22-01-07 16:48:50,Spot,Transaction Sold,FTM,-58,,Binance-Transaction-History-202603101622(UTC+1)_1264b94a - All transactions 2022.xlsx,2022
201486434,22-01-07 16:48:50,Spot,Transaction Revenue,BUSD,166.7242,,Binance-Transaction-History-202603101622(UTC+1)_1264b94a - All transactions 2022.xlsx,2022
201486434,22-01-07 16:48:50,Spot,Transaction Sold,FTM,-933,,Binance-Transaction-History-202603101622(UTC+1)_1264b94a - All transactions 2022.xlsx,2022
201486434,22-01-07 16:48:50,Spot,Transaction Fee,BUSD,-0.3332872,,Binance-Transaction-History-202603101622(UTC+1)_1264b94a - All transactions 2022.xlsx,2022
201486434,22-01-07 16:48:50,Spot,Transaction Revenue,BUSD,1035.188,,Binance-Transaction-History-202603101622(UTC+1)_1264b94a - All transactions 2022.xlsx,2022
201486434,22-01-07 16:48:50,Spot,Transaction Sold,FTM,-928,,Binance-Transaction-History-202603101622(UTC+1)_1264b94a - All transactions 2022.xlsx,2022
201486434,22-01-07 16:48:50,Spot,Transaction Sold,FTM,-225,,Binance-Transaction-History-202603101622(UTC+1)_1264b94a - All transactions 2022.xlsx,2022
201486434,22-01-07 16:48:50,Spot,Transaction Fee,BUSD,-0.6423364,,Binance-Transaction-History-202603101622(UTC+1)_1264b94a - All transactions 2022.xlsx,2022
201486434,22-01-07 16:48:50,Spot,Transaction Fee,BUSD,-0.188356,,Binance-Transaction-History-202603101622(UTC+1)_1264b94a - All transactions 2022.xlsx,2022
201486434,22-01-07 16:48:50,Spot,Transaction Fee,BUSD,-0.6047325,,Binance-Transaction-History-202603101622(UTC+1)_1264b94a - All transactions 2022.xlsx,2022
201486434,22-01-07 16:48:50,Spot,Transaction Revenue,BUSD,188.314,,Binance-Transaction-History-202603101622(UTC+1)_1264b94a - All transactions 2022.xlsx,2022
201486434,22-01-07 16:48:50,Spot,Transaction Revenue,BUSD,188.314,,Binance-Transaction-History-202603101622(UTC+1)_1264b94a - All transactions 2022.xlsx,2022
201486434,22-01-07 16:48:50,Spot,Transaction Fee,BUSD,-3.3178797,,Binance-Transaction-History-202603101622(UTC+1)_1264b94a - All transactions 2022.xlsx,2022
201486434,22-01-07 16:48:50,Spot,Transaction Fee,BUSD,-0.5166528,,Binance-Transaction-History-202603101622(UTC+1)_1264b94a - All transactions 2022.xlsx,2022
201486434,22-01-07 16:48:50,Spot,Transaction Fee,BUSD,-2.495392,,Binance-Transaction-History-202603101622(UTC+1)_1264b94a - All transactions 2022.xlsx,2022
201486434,22-01-07 16:48:50,Spot,Transaction Sold,FTM,-70,,Binance-Transaction-History-202603101622(UTC+1)_1264b94a - All transactions 2022.xlsx,2022
201486434,22-01-07 16:48:50,Spot,Transaction Fee,BUSD,-0.1667242,,Binance-Transaction-History-202603101622(UTC+1)_1264b94a - All transactions 2022.xlsx,2022
201486434,22-01-07 16:48:50,Spot,Transaction Fee,BUSD,-2.048637,,Binance-Transaction-History-202603101622(UTC+1)_1264b94a - All transactions 2022.xlsx,2022
201486434,22-01-07 16:48:50,Spot,Transaction Revenue,BUSD,188.356,,Binance-Transaction-History-202603101622(UTC+1)_1264b94a - All transactions 2022.xlsx,2022
201486434,22-01-07 16:48:50,Spot,Transaction Fee,BUSD,-0.6071716,,Binance-Transaction-History-202603101622(UTC+1)_1264b94a - All transactions 2022.xlsx,2022
201486434,22-01-07 16:48:50,Spot,Transaction Revenue,BUSD,1998.9672,,Binance-Transaction-History-202603101622(UTC+1)_1264b94a - All transactions 2022.xlsx,2022
201486434,22-01-07 16:48:50,Spot,Transaction Sold,FTM,-743,,Binance-Transaction-History-202603101622(UTC+1)_1264b94a - All transactions 2022.xlsx,2022
201486434,22-01-07 16:48:50,Spot,Transaction Fee,BUSD,-0.188356,,Binance-Transaction-History-202603101622(UTC+1)_1264b94a - All transactions 2022.xlsx,2022
201486434,22-01-07 16:48:50,Spot,Transaction Revenue,BUSD,2508.1839,,Binance-Transaction-History-202603101622(UTC+1)_1264b94a - All transactions 2022.xlsx,2022
201486434,22-01-07 16:48:50,Spot,Transaction Sold,FTM,-226,,Binance-Transaction-History-202603101622(UTC+1)_1264b94a - All transactions 2022.xlsx,2022
201486434,22-01-07 16:48:50,Spot,Transaction Sold,FTM,-124,,Binance-Transaction-History-202603101622(UTC+1)_1264b94a - All transactions 2022.xlsx,2022
201486434,22-01-07 16:48:50,Spot,Transaction Sold,FTM,-124,,Binance-Transaction-History-202603101622(UTC+1)_1264b94a - All transactions 2022.xlsx,2022
201486434,22-01-07 16:48:50,Spot,Transaction Revenue,BUSD,607.1716,,Binance-Transaction-History-202603101622(UTC+1)_1264b94a - All transactions 2022.xlsx,2022
201486434,22-01-07 16:48:50,Spot,Transaction Fee,BUSD,-0.188314,,Binance-Transaction-History-202603101622(UTC+1)_1264b94a - All transactions 2022.xlsx,2022
201486434,22-01-07 16:48:50,Spot,Transaction Revenue,BUSD,156.0374,,Binance-Transaction-History-202603101622(UTC+1)_1264b94a - All transactions 2022.xlsx,2022
201486434,22-01-07 16:48:50,Spot,Transaction Fee,BUSD,-0.188314,,Binance-Transaction-History-202603101622(UTC+1)_1264b94a - All transactions 2022.xlsx,2022
201486434,22-01-07 16:48:50,Spot,Transaction Sold,FTM,-1233,,Binance-Transaction-History-202603101622(UTC+1)_1264b94a - All transactions 2022.xlsx,2022
201486434,22-01-07 16:48:50,Spot,Transaction Revenue,BUSD,188.356,,Binance-Transaction-History-202603101622(UTC+1)_1264b94a - All transactions 2022.xlsx,2022
201486434,22-01-07 16:48:50,Spot,Transaction Revenue,BUSD,642.3364,,Binance-Transaction-History-202603101622(UTC+1)_1264b94a - All transactions 2022.xlsx,2022
201486434,22-01-07 16:48:50,Spot,Transaction Revenue,BUSD,965.3151,,Binance-Transaction-History-202603101622(UTC+1)_1264b94a - All transactions 2022.xlsx,2022
201486434,22-01-07 16:48:50,Spot,Transaction Fee,BUSD,-0.895437,,Binance-Transaction-History-202603101622(UTC+1)_1264b94a - All transactions 2022.xlsx,2022
201486434,22-01-07 16:48:50,Spot,Transaction Fee,BUSD,-0.3332004,,Binance-Transaction-History-202603101622(UTC+1)_1264b94a - All transactions 2022.xlsx,2022
201486434,22-01-07 16:48:50,Spot,Transaction Fee,BUSD,-0.9653151,,Binance-Transaction-History-202603101622(UTC+1)_1264b94a - All transactions 2022.xlsx,2022
201486434,22-01-07 16:48:50,Spot,Transaction Sold,FTM,-359,,Binance-Transaction-History-202603101622(UTC+1)_1264b94a - All transactions 2022.xlsx,2022
201486434,22-01-07 16:48:50,Spot,Transaction Revenue,BUSD,242.064,,Binance-Transaction-History-202603101622(UTC+1)_1264b94a - All transactions 2022.xlsx,2022
201486434,22-01-07 16:48:50,Spot,Transaction Revenue,BUSD,2495.392,,Binance-Transaction-History-202603101622(UTC+1)_1264b94a - All transactions 2022.xlsx,2022
201486434,22-01-07 16:49:09,Spot,Transaction Fee,UST,-18.331,,Binance-Transaction-History-202603101622(UTC+1)_1264b94a - All transactions 2022.xlsx,2022
201486434,22-01-07 16:49:09,Spot,Transaction Buy,UST,1624,,Binance-Transaction-History-202603101622(UTC+1)_1264b94a - All transactions 2022.xlsx,2022
201486434,22-01-07 16:49:09,Spot,Transaction Spend,BUSD,-1625.7864,,Binance-Transaction-History-202603101622(UTC+1)_1264b94a - All transactions 2022.xlsx,2022
201486434,22-01-07 16:49:09,Spot,Transaction Spend,BUSD,-18351.1641,,Binance-Transaction-History-202603101622(UTC+1)_1264b94a - All transactions 2022.xlsx,2022
201486434,22-01-07 16:49:09,Spot,Transaction Buy,UST,18331,,Binance-Transaction-History-202603101622(UTC+1)_1264b94a - All transactions 2022.xlsx,2022
201486434,22-01-07 16:49:09,Spot,Transaction Fee,UST,-1.624,,Binance-Transaction-History-202603101622(UTC+1)_1264b94a - All transactions 2022.xlsx,2022
201486434,22-01-07 16:53:42,Spot,Withdraw,UST,-19935.045,Withdraw fee is included,Binance-Transaction-History-202603101622(UTC+1)_1264b94a - All transactions 2022.xlsx,2022
201486434,22-01-08 14:57:35,Spot,Deposit,FTM,395,,Binance-Transaction-History-202603101622(UTC+1)_1264b94a - All transactions 2022.xlsx,2022
201486434,22-01-08 14:58:25,Spot,Transaction Fee,BUSD,-0.982523,,Binance-Transaction-History-202603101622(UTC+1)_1264b94a - All transactions 2022.xlsx,2022
201486434,22-01-08 14:58:25,Spot,Transaction Revenue,BUSD,982.523,,Binance-Transaction-History-202603101622(UTC+1)_1264b94a - All transactions 2022.xlsx,2022
201486434,22-01-08 14:58:25,Spot,Transaction Sold,FTM,-395,,Binance-Transaction-History-202603101622(UTC+1)_1264b94a - All transactions 2022.xlsx,2022
201486434,22-01-08 14:59:15,Spot,Transaction Fee,EUR,-0.0393,,Binance-Transaction-History-202603101622(UTC+1)_1264b94a - All transactions 2022.xlsx,2022
201486434,22-01-08 14:59:15,Spot,Transaction Spend,BUSD,-341.1072,,Binance-Transaction-History-202603101622(UTC+1)_1264b94a - All transactions 2022.xlsx,2022
201486434,22-01-08 14:59:15,Spot,Transaction Spend,BUSD,-44.5662,,Binance-Transaction-History-202603101622(UTC+1)_1264b94a - All transactions 2022.xlsx,2022
201486434,22-01-08 14:59:15,Spot,Transaction Fee,EUR,-0.2473,,Binance-Transaction-History-202603101622(UTC+1)_1264b94a - All transactions 2022.xlsx,2022
201486434,22-01-08 14:59:15,Spot,Transaction Buy,EUR,278.6,,Binance-Transaction-History-202603101622(UTC+1)_1264b94a - All transactions 2022.xlsx,2022
201486434,22-01-08 14:59:15,Spot,Transaction Fee,EUR,-0.3008,,Binance-Transaction-History-202603101622(UTC+1)_1264b94a - All transactions 2022.xlsx,2022
201486434,22-01-08 14:59:15,Spot,Transaction Spend,BUSD,-315.9324,,Binance-Transaction-History-202603101622(UTC+1)_1264b94a - All transactions 2022.xlsx,2022
201486434,22-01-08 14:59:15,Spot,Transaction Spend,BUSD,-280.4382,,Binance-Transaction-History-202603101622(UTC+1)_1264b94a - All transactions 2022.xlsx,2022
201486434,22-01-08 14:59:15,Spot,Transaction Buy,EUR,300.8,,Binance-Transaction-History-202603101622(UTC+1)_1264b94a - All transactions 2022.xlsx,2022
201486434,22-01-08 14:59:15,Spot,Transaction Buy,EUR,39.3,,Binance-Transaction-History-202603101622(UTC+1)_1264b94a - All transactions 2022.xlsx,2022
201486434,22-01-08 14:59:15,Spot,Transaction Fee,EUR,-0.2786,,Binance-Transaction-History-202603101622(UTC+1)_1264b94a - All transactions 2022.xlsx,2022
201486434,22-01-08 14:59:15,Spot,Transaction Buy,EUR,247.3,,Binance-Transaction-History-202603101622(UTC+1)_1264b94a - All transactions 2022.xlsx,2022
201486434,22-01-08 15:10:41,Spot,Fiat Withdraw,EUR,-865.1,,Binance-Transaction-History-202603101622(UTC+1)_1264b94a - All transactions 2022.xlsx,2022
201486434,22-01-08 21:00:08,Spot,Deposit,FTM,1337,,Binance-Transaction-History-202603101622(UTC+1)_1264b94a - All transactions 2022.xlsx,2022
201486434,22-01-08 21:01:18,Spot,Transaction Fee,BUSD,-0.024783,,Binance-Transaction-History-202603101622(UTC+1)_1264b94a - All transactions 2022.xlsx,2022
201486434,22-01-08 21:01:18,Spot,Transaction Fee,BUSD,-2.0567151,,Binance-Transaction-History-202603101622(UTC+1)_1264b94a - All transactions 2022.xlsx,2022
201486434,22-01-08 21:01:18,Spot,Transaction Sold,FTM,-913,,Binance-Transaction-History-202603101622(UTC+1)_1264b94a - All transactions 2022.xlsx,2022
201486434,22-01-08 21:01:18,Spot,Transaction Fee,BUSD,-0.90084,,Binance-Transaction-History-202603101622(UTC+1)_1264b94a - All transactions 2022.xlsx,2022
201486434,22-01-08 21:01:18,Spot,Transaction Sold,FTM,-400,,Binance-Transaction-History-202603101622(UTC+1)_1264b94a - All transactions 2022.xlsx,2022
201486434,22-01-08 21:01:18,Spot,Transaction Revenue,BUSD,24.783,,Binance-Transaction-History-202603101622(UTC+1)_1264b94a - All transactions 2022.xlsx,2022
201486434,22-01-08 21:01:18,Spot,Transaction Sold,FTM,-11,,Binance-Transaction-History-202603101622(UTC+1)_1264b94a - All transactions 2022.xlsx,2022
201486434,22-01-08 21:01:18,Spot,Transaction Sold,FTM,-13,,Binance-Transaction-History-202603101622(UTC+1)_1264b94a - All transactions 2022.xlsx,2022
201486434,22-01-08 21:01:18,Spot,Transaction Revenue,BUSD,29.2864,,Binance-Transaction-History-202603101622(UTC+1)_1264b94a - All transactions 2022.xlsx,2022
201486434,22-01-08 21:01:18,Spot,Transaction Fee,BUSD,-0.0292864,,Binance-Transaction-History-202603101622(UTC+1)_1264b94a - All transactions 2022.xlsx,2022
201486434,22-01-08 21:01:18,Spot,Transaction Revenue,BUSD,900.84,,Binance-Transaction-History-202603101622(UTC+1)_1264b94a - All transactions 2022.xlsx,2022
201486434,22-01-08 21:01:18,Spot,Transaction Revenue,BUSD,2056.7151,,Binance-Transaction-History-202603101622(UTC+1)_1264b94a - All transactions 2022.xlsx,2022
201486434,22-01-08 21:01:41,Spot,Transaction Buy,UST,3005,,Binance-Transaction-History-202603101622(UTC+1)_1264b94a - All transactions 2022.xlsx,2022
201486434,22-01-08 21:01:41,Spot,Transaction Spend,BUSD,-3008.005,,Binance-Transaction-History-202603101622(UTC+1)_1264b94a - All transactions 2022.xlsx,2022
201486434,22-01-08 21:01:41,Spot,Transaction Fee,UST,-3.005,,Binance-Transaction-History-202603101622(UTC+1)_1264b94a - All transactions 2022.xlsx,2022
201486434,22-01-08 21:05:42,Spot,Withdraw,UST,-3001.995,Withdraw fee is included,Binance-Transaction-History-202603101622(UTC+1)_1264b94a - All transactions 2022.xlsx,2022
201486434,22-01-08 21:18:36,Spot,Deposit,FTM,2021,,Binance-Transaction-History-202603101622(UTC+1)_1264b94a - All transactions 2022.xlsx,2022
201486434,22-01-08 21:18:50,Spot,Transaction Fee,BUSD,-0.2991465,,Binance-Transaction-History-202603101622(UTC+1)_1264b94a - All transactions 2022.xlsx,2022
201486434,22-01-08 21:18:50,Spot,Transaction Revenue,BUSD,299.1465,,Binance-Transaction-History-202603101622(UTC+1)_1264b94a - All transactions 2022.xlsx,2022
201486434,22-01-08 21:18:50,Spot,Transaction Revenue,BUSD,1996.1655,,Binance-Transaction-History-202603101622(UTC+1)_1264b94a - All transactions 2022.xlsx,2022
201486434,22-01-08 21:18:50,Spot,Transaction Sold,FTM,-23,,Binance-Transaction-History-202603101622(UTC+1)_1264b94a - All transactions 2022.xlsx,2022
201486434,22-01-08 21:18:50,Spot,Transaction Sold,FTM,-962,,Binance-Transaction-History-202603101622(UTC+1)_1264b94a - All transactions 2022.xlsx,2022
201486434,22-01-08 21:18:50,Spot,Transaction Revenue,BUSD,50.9427,,Binance-Transaction-History-202603101622(UTC+1)_1264b94a - All transactions 2022.xlsx,2022
201486434,22-01-08 21:18:50,Spot,Transaction Revenue,BUSD,2131.2148,,Binance-Transaction-History-202603101622(UTC+1)_1264b94a - All transactions 2022.xlsx,2022
201486434,22-01-08 21:18:50,Spot,Transaction Fee,BUSD,-1.9961655,,Binance-Transaction-History-202603101622(UTC+1)_1264b94a - All transactions 2022.xlsx,2022
201486434,22-01-08 21:18:50,Spot,Transaction Sold,FTM,-901,,Binance-Transaction-History-202603101622(UTC+1)_1264b94a - All transactions 2022.xlsx,2022
201486434,22-01-08 21:18:50,Spot,Transaction Sold,FTM,-135,,Binance-Transaction-History-202603101622(UTC+1)_1264b94a - All transactions 2022.xlsx,2022
201486434,22-01-08 21:18:50,Spot,Transaction Fee,BUSD,-0.0509427,,Binance-Transaction-History-202603101622(UTC+1)_1264b94a - All transactions 2022.xlsx,2022
201486434,22-01-08 21:18:50,Spot,Transaction Fee,BUSD,-2.1312148,,Binance-Transaction-History-202603101622(UTC+1)_1264b94a - All transactions 2022.xlsx,2022
201486434,22-01-08 21:33:58,Spot,Transaction Spend,BUSD,-1330.9086,,Binance-Transaction-History-202603101622(UTC+1)_1264b94a - All transactions 2022.xlsx,2022
201486434,22-01-08 21:33:58,Spot,Transaction Fee,LUNA,-0.01363,,Binance-Transaction-History-202603101622(UTC+1)_1264b94a - All transactions 2022.xlsx,2022
201486434,22-01-08 21:33:58,Spot,Transaction Fee,LUNA,-0.02058,,Binance-Transaction-History-202603101622(UTC+1)_1264b94a - All transactions 2022.xlsx,2022
201486434,22-01-08 21:33:58,Spot,Transaction Buy,LUNA,13.63,,Binance-Transaction-History-202603101622(UTC+1)_1264b94a - All transactions 2022.xlsx,2022
201486434,22-01-08 21:33:58,Spot,Transaction Spend,BUSD,-1802.7208,,Binance-Transaction-History-202603101622(UTC+1)_1264b94a - All transactions 2022.xlsx,2022
201486434,22-01-08 21:33:58,Spot,Transaction Spend,BUSD,-401.5386,,Binance-Transaction-History-202603101622(UTC+1)_1264b94a - All transactions 2022.xlsx,2022
201486434,22-01-08 21:33:58,Spot,Transaction Spend,BUSD,-881.4521,,Binance-Transaction-History-202603101622(UTC+1)_1264b94a - All transactions 2022.xlsx,2022
201486434,22-01-08 21:33:58,Spot,Transaction Buy,LUNA,6.21,,Binance-Transaction-History-202603101622(UTC+1)_1264b94a - All transactions 2022.xlsx,2022
201486434,22-01-08 21:33:58,Spot,Transaction Fee,LUNA,-0.00087,,Binance-Transaction-History-202603101622(UTC+1)_1264b94a - All transactions 2022.xlsx,2022
201486434,22-01-08 21:33:58,Spot,Transaction Fee,LUNA,-0.02788,,Binance-Transaction-History-202603101622(UTC+1)_1264b94a - All transactions 2022.xlsx,2022
201486434,22-01-08 21:33:58,Spot,Transaction Buy,LUNA,27.88,,Binance-Transaction-History-202603101622(UTC+1)_1264b94a - All transactions 2022.xlsx,2022
201486434,22-01-08 21:33:58,Spot,Transaction Fee,LUNA,-0.00621,,Binance-Transaction-History-202603101622(UTC+1)_1264b94a - All transactions 2022.xlsx,2022
201486434,22-01-08 21:33:58,Spot,Transaction Spend,BUSD,-56.2542,,Binance-Transaction-History-202603101622(UTC+1)_1264b94a - All transactions 2022.xlsx,2022
201486434,22-01-08 21:33:58,Spot,Transaction Buy,LUNA,20.58,,Binance-Transaction-History-202603101622(UTC+1)_1264b94a - All transactions 2022.xlsx,2022
201486434,22-01-08 21:33:58,Spot,Transaction Buy,LUNA,0.87,,Binance-Transaction-History-202603101622(UTC+1)_1264b94a - All transactions 2022.xlsx,2022
201486434,22-01-10 15:16:41,Spot,Withdraw,LUNA,-69.10083,Withdraw fee is included,Binance-Transaction-History-202603101622(UTC+1)_1264b94a - All transactions 2022.xlsx,2022
201486434,22-01-18 16:15:37,Spot,Deposit,FTM,1460,,Binance-Transaction-History-202603101622(UTC+1)_1264b94a - All transactions 2022.xlsx,2022
201486434,22-01-18 16:16:32,Spot,Transaction Sold,FTM,-259,,Binance-Transaction-History-202603101622(UTC+1)_1264b94a - All transactions 2022.xlsx,2022
201486434,22-01-18 16:16:32,Spot,Transaction Sold,FTM,-130,,Binance-Transaction-History-202603101622(UTC+1)_1264b94a - All transactions 2022.xlsx,2022
201486434,22-01-18 16:16:32,Spot,Transaction Fee,BUSD,-1.4972512,,Binance-Transaction-History-202603101622(UTC+1)_1264b94a - All transactions 2022.xlsx,2022
201486434,22-01-18 16:16:32,Spot,Transaction Revenue,BUSD,1497.2512,,Binance-Transaction-History-202603101622(UTC+1)_1264b94a - All transactions 2022.xlsx,2022
201486434,22-01-18 16:16:32,Spot,Transaction Fee,BUSD,-0.1294098,,Binance-Transaction-History-202603101622(UTC+1)_1264b94a - All transactions 2022.xlsx,2022
201486434,22-01-18 16:16:32,Spot,Transaction Fee,BUSD,-0.357942,,Binance-Transaction-History-202603101622(UTC+1)_1264b94a - All transactions 2022.xlsx,2022
201486434,22-01-18 16:16:32,Spot,Transaction Fee,BUSD,-0.7127162,,Binance-Transaction-History-202603101622(UTC+1)_1264b94a - All transactions 2022.xlsx,2022
201486434,22-01-18 16:16:32,Spot,Transaction Sold,FTM,-544,,Binance-Transaction-History-202603101622(UTC+1)_1264b94a - All transactions 2022.xlsx,2022
201486434,22-01-18 16:16:32,Spot,Transaction Sold,FTM,-170,,Binance-Transaction-History-202603101622(UTC+1)_1264b94a - All transactions 2022.xlsx,2022
201486434,22-01-18 16:16:32,Spot,Transaction Revenue,BUSD,820.0364,,Binance-Transaction-History-202603101622(UTC+1)_1264b94a - All transactions 2022.xlsx,2022
201486434,22-01-18 16:16:32,Spot,Transaction Sold,FTM,-47,,Binance-Transaction-History-202603101622(UTC+1)_1264b94a - All transactions 2022.xlsx,2022
201486434,22-01-18 16:16:32,Spot,Transaction Fee,BUSD,-0.0330384,,Binance-Transaction-History-202603101622(UTC+1)_1264b94a - All transactions 2022.xlsx,2022
201486434,22-01-18 16:16:32,Spot,Transaction Revenue,BUSD,712.7162,,Binance-Transaction-History-202603101622(UTC+1)_1264b94a - All transactions 2022.xlsx,2022
201486434,22-01-18 16:16:32,Spot,Transaction Fee,BUSD,-0.467874,,Binance-Transaction-History-202603101622(UTC+1)_1264b94a - All transactions 2022.xlsx,2022
201486434,22-01-18 16:16:32,Spot,Transaction Sold,FTM,-12,,Binance-Transaction-History-202603101622(UTC+1)_1264b94a - All transactions 2022.xlsx,2022
201486434,22-01-18 16:16:32,Spot,Transaction Revenue,BUSD,129.4098,,Binance-Transaction-History-202603101622(UTC+1)_1264b94a - All transactions 2022.xlsx,2022
201486434,22-01-18 16:16:32,Spot,Transaction Revenue,BUSD,467.874,,Binance-Transaction-History-202603101622(UTC+1)_1264b94a - All transactions 2022.xlsx,2022
201486434,22-01-18 16:16:32,Spot,Transaction Fee,BUSD,-0.8200364,,Binance-Transaction-History-202603101622(UTC+1)_1264b94a - All transactions 2022.xlsx,2022
201486434,22-01-18 16:16:32,Spot,Transaction Sold,FTM,-298,,Binance-Transaction-History-202603101622(UTC+1)_1264b94a - All transactions 2022.xlsx,2022
