user_id,time,account,operation,coin,change,remark,source_file,export_year
201486434,21-08-11 14:30:24,Spot,Transaction Spend,USDT,-722.46279,,Binance-Transaction-History-202603101627(UTC+1)_a1f463dd - All transactions 2021.xlsx,2021
201486434,21-08-11 14:30:24,Spot,Transaction Fee,LUNA,-0.173121,,Binance-Transaction-History-202603101627(UTC+1)_a1f463dd - All transactions 2021.xlsx,2021
201486434,21-08-11 14:30:24,Spot,Transaction Spend,USDT,-522.371361,,Binance-Transaction-History-202603101627(UTC+1)_a1f463dd - All transactions 2021.xlsx,2021
201486434,21-08-11 14:30:24,Spot,Transaction Fee,LUNA,-0.119879,,Binance-Transaction-History-202603101627(UTC+1)_a1f463dd - All transactions 2021.xlsx,2021
201486434,21-08-11 14:30:24,Spot,Transaction Fee,LUNA,-0.012557,,Binance-Transaction-History-202603101627(UTC+1)_a1f463dd - All transactions 2021.xlsx,2021
201486434,21-08-11 14:30:24,Spot,Transaction Fee,LUNA,-0.009346,,Binance-Transaction-History-202603101627(UTC+1)_a1f463dd - All transactions 2021.xlsx,2021
201486434,21-08-11 14:30:24,Spot,Transaction Buy,LUNA,35.124,,Binance-Transaction-History-202603101627(UTC+1)_a1f463dd - All transactions 2021.xlsx,2021
201486434,21-08-11 14:38:41,Spot,Withdraw,LUNA,-5,Withdraw fee is included,Binance-Transaction-History-202603101627(UTC+1)_a1f463dd - All transactions 2021.xlsx,2021
201486434,21-08-12 06:56:41,Spot,Withdraw,LUNA,-10,Withdraw fee is included,Binance-Transaction-History-202603101627(UTC+1)_a1f463dd - All transactions 2021.xlsx,2021
201486434,21-08-12 07:00:52,Spot,Withdraw,LUNA,-688.28601,Withdraw fee is included,Binance-Transaction-History-202603101627(UTC+1)_a1f463dd - All transactions 2021.xlsx,2021
201486434,21-08-22 16:17:07,Spot,Deposit,AAVE,0.05100219,,Binance-Transaction-History-202603101627(UTC+1)_a1f463dd - All transactions 2021.xlsx,2021
201486434,21-08-22 16:25:08,Spot,Deposit,AAVE,10.13908437,,Binance-Transaction-History-202603101627(UTC+1)_a1f463dd - All transactions 2021.xlsx,2021
201486434,21-08-22 16:26:52,Spot,Transaction Revenue,BUSD,169.161304,,Binance-Transaction-History-202603101627(UTC+1)_a1f463dd - All transactions 2021.xlsx,2021
201486434,21-08-22 16:26:52,Spot,Transaction Revenue,BUSD,470.748,,Binance-Transaction-History-202603101627(UTC+1)_a1f463dd - All transactions 2021.xlsx,2021
201486434,21-08-22 16:26:52,Spot,Transaction Fee,BUSD,-0.1691613,,Binance-Transaction-History-202603101627(UTC+1)_a1f463dd - All transactions 2021.xlsx,2021
201486434,21-08-22 16:26:52,Spot,Transaction Fee,BUSD,-1.01047639,,Binance-Transaction-History-202603101627(UTC+1)_a1f463dd - All transactions 2021.xlsx,2021
201486434,21-08-22 16:26:52,Spot,Transaction Fee,BUSD,-0.470748,,Binance-Transaction-History-202603101627(UTC+1)_a1f463dd - All transactions 2021.xlsx,2021
201486434,21-08-22 16:26:52,Spot,Transaction Revenue,BUSD,1010.476386,,Binance-Transaction-History-202603101627(UTC+1)_a1f463dd - All transactions 2021.xlsx,2021
201486434,21-08-22 16:26:52,Spot,Transaction Sold,AAVE,-1.6687,,Binance-Transaction-History-202603101627(UTC+1)_a1f463dd - All transactions 2021.xlsx,2021
201486434,21-08-22 16:26:52,Spot,Transaction Revenue,BUSD,1299.84682,,Binance-Transaction-History-202603101627(UTC+1)_a1f463dd - All transactions 2021.xlsx,2021
201486434,21-08-22 16:26:52,Spot,Transaction Sold,AAVE,-0.4316,,Binance-Transaction-History-202603101627(UTC+1)_a1f463dd - All transactions 2021.xlsx,2021
201486434,21-08-22 16:26:52,Spot,Transaction Sold,AAVE,-2.5763,,Binance-Transaction-History-202603101627(UTC+1)_a1f463dd - All transactions 2021.xlsx,2021
201486434,21-08-22 16:26:52,Spot,Transaction Sold,AAVE,-3.3134,,Binance-Transaction-History-202603101627(UTC+1)_a1f463dd - All transactions 2021.xlsx,2021
201486434,21-08-22 16:26:52,Spot,Transaction Revenue,BUSD,654.547575,,Binance-Transaction-History-202603101627(UTC+1)_a1f463dd - All transactions 2021.xlsx,2021
201486434,21-08-22 16:26:52,Spot,Transaction Sold,AAVE,-1,,Binance-Transaction-History-202603101627(UTC+1)_a1f463dd - All transactions 2021.xlsx,2021
201486434,21-08-22 16:26:52,Spot,Transaction Revenue,BUSD,392,,Binance-Transaction-History-202603101627(UTC+1)_a1f463dd - All transactions 2021.xlsx,2021
201486434,21-08-22 16:26:52,Spot,Transaction Sold,AAVE,-1.2,,Binance-Transaction-History-202603101627(UTC+1)_a1f463dd - All transactions 2021.xlsx,2021
201486434,21-08-22 16:26:52,Spot,Transaction Fee,BUSD,-1.29984682,,Binance-Transaction-History-202603101627(UTC+1)_a1f463dd - All transactions 2021.xlsx,2021
201486434,21-08-22 16:26:52,Spot,Transaction Fee,BUSD,-0.65454758,,Binance-Transaction-History-202603101627(UTC+1)_a1f463dd - All transactions 2021.xlsx,2021
201486434,21-08-22 16:26:52,Spot,Transaction Fee,BUSD,-0.392,,Binance-Transaction-History-202603101627(UTC+1)_a1f463dd - All transactions 2021.xlsx,2021
201486434,21-08-22 16:34:05,Spot,Transaction Buy,LUNA,147.765,,Binance-Transaction-History-202603101627(UTC+1)_a1f463dd - All transactions 2021.xlsx,2021
201486434,21-08-22 16:34:05,Spot,Transaction Fee,LUNA,-0.147765,,Binance-Transaction-History-202603101627(UTC+1)_a1f463dd - All transactions 2021.xlsx,2021
201486434,21-08-22 16:34:05,Spot,Transaction Spend,BUSD,-3992.758065,,Binance-Transaction-History-202603101627(UTC+1)_a1f463dd - All transactions 2021.xlsx,2021
201486434,21-08-22 16:42:41,Spot,Withdraw,LUNA,-147.617235,Withdraw fee is included,Binance-Transaction-History-202603101627(UTC+1)_a1f463dd - All transactions 2021.xlsx,2021
201486434,21-08-26 21:01:06,Spot,Deposit,LUNA,0.1,,Binance-Transaction-History-202603101627(UTC+1)_a1f463dd - All transactions 2021.xlsx,2021
201486434,21-08-26 21:03:07,Spot,Deposit,LUNA,147.49,,Binance-Transaction-History-202603101627(UTC+1)_a1f463dd - All transactions 2021.xlsx,2021
201486434,21-08-26 21:05:00,Spot,Transaction Sold,LUNA,-44.2,,Binance-Transaction-History-202603101627(UTC+1)_a1f463dd - All transactions 2021.xlsx,2021
201486434,21-08-26 21:05:00,Spot,Transaction Revenue,USDT,1188.98,,Binance-Transaction-History-202603101627(UTC+1)_a1f463dd - All transactions 2021.xlsx,2021
201486434,21-08-26 21:05:00,Spot,Transaction Fee,USDT,-0.033894,,Binance-Transaction-History-202603101627(UTC+1)_a1f463dd - All transactions 2021.xlsx,2021
201486434,21-08-26 21:05:00,Spot,Transaction Sold,LUNA,-79.63,,Binance-Transaction-History-202603101627(UTC+1)_a1f463dd - All transactions 2021.xlsx,2021
201486434,21-08-26 21:05:00,Spot,Transaction Sold,LUNA,-3.92,,Binance-Transaction-History-202603101627(UTC+1)_a1f463dd - All transactions 2021.xlsx,2021
201486434,21-08-26 21:05:00,Spot,Transaction Revenue,USDT,105.448,,Binance-Transaction-History-202603101627(UTC+1)_a1f463dd - All transactions 2021.xlsx,2021
201486434,21-08-26 21:05:00,Spot,Transaction Fee,USDT,-2.142047,,Binance-Transaction-History-202603101627(UTC+1)_a1f463dd - All transactions 2021.xlsx,2021
201486434,21-08-26 21:05:00,Spot,Transaction Fee,USDT,-1.18898,,Binance-Transaction-History-202603101627(UTC+1)_a1f463dd - All transactions 2021.xlsx,2021
201486434,21-08-26 21:05:00,Spot,Transaction Sold,LUNA,-18.58,,Binance-Transaction-History-202603101627(UTC+1)_a1f463dd - All transactions 2021.xlsx,2021
201486434,21-08-26 21:05:00,Spot,Transaction Sold,LUNA,-1.26,,Binance-Transaction-History-202603101627(UTC+1)_a1f463dd - All transactions 2021.xlsx,2021
201486434,21-08-26 21:05:00,Spot,Transaction Revenue,USDT,499.802,,Binance-Transaction-History-202603101627(UTC+1)_a1f463dd - All transactions 2021.xlsx,2021
201486434,21-08-26 21:05:00,Spot,Transaction Revenue,USDT,33.894,,Binance-Transaction-History-202603101627(UTC+1)_a1f463dd - All transactions 2021.xlsx,2021
201486434,21-08-26 21:05:00,Spot,Transaction Revenue,USDT,2142.047,,Binance-Transaction-History-202603101627(UTC+1)_a1f463dd - All transactions 2021.xlsx,2021
201486434,21-08-26 21:05:00,Spot,Transaction Fee,USDT,-0.105448,,Binance-Transaction-History-202603101627(UTC+1)_a1f463dd - All transactions 2021.xlsx,2021
201486434,21-08-26 21:05:00,Spot,Transaction Fee,USDT,-0.499802,,Binance-Transaction-History-202603101627(UTC+1)_a1f463dd - All transactions 2021.xlsx,2021
201486434,21-08-26 21:07:15,Spot,Transaction Fee,SOL,-0.00628,,Binance-Transaction-History-202603101627(UTC+1)_a1f463dd - All transactions 2021.xlsx,2021
201486434,21-08-26 21:07:15,Spot,Transaction Spend,USDT,-476.024,,Binance-Transaction-History-202603101627(UTC+1)_a1f463dd - All transactions 2021.xlsx,2021
201486434,21-08-26 21:07:15,Spot,Transaction Buy,SOL,6.28,,Binance-Transaction-History-202603101627(UTC+1)_a1f463dd - All transactions 2021.xlsx,2021
201486434,21-08-26 21:07:41,Spot,Transaction Buy,SOL,10.16,,Binance-Transaction-History-202603101627(UTC+1)_a1f463dd - All transactions 2021.xlsx,2021
201486434,21-08-26 21:07:41,Spot,Transaction Fee,SOL,-0.01016,,Binance-Transaction-History-202603101627(UTC+1)_a1f463dd - All transactions 2021.xlsx,2021
201486434,21-08-26 21:07:41,Spot,Transaction Spend,USDT,-768.096,,Binance-Transaction-History-202603101627(UTC+1)_a1f463dd - All transactions 2021.xlsx,2021
201486434,21-08-26 21:15:40,Spot,Transaction Buy,SOL,8.71,,Binance-Transaction-History-202603101627(UTC+1)_a1f463dd - All transactions 2021.xlsx,2021
201486434,21-08-26 21:15:40,Spot,Transaction Fee,SOL,-0.00871,,Binance-Transaction-History-202603101627(UTC+1)_a1f463dd - All transactions 2021.xlsx,2021
201486434,21-08-26 21:15:40,Spot,Transaction Spend,USDT,-653.25,,Binance-Transaction-History-202603101627(UTC+1)_a1f463dd - All transactions 2021.xlsx,2021
201486434,21-08-27 01:16:46,Spot,Transaction Buy,SOL,5.67,,Binance-Transaction-History-202603101627(UTC+1)_a1f463dd - All transactions 2021.xlsx,2021
201486434,21-08-27 01:16:46,Spot,Transaction Fee,SOL,-0.00567,,Binance-Transaction-History-202603101627(UTC+1)_a1f463dd - All transactions 2021.xlsx,2021
201486434,21-08-27 01:16:46,Spot,Transaction Spend,USDT,-413.91,,Binance-Transaction-History-202603101627(UTC+1)_a1f463dd - All transactions 2021.xlsx,2021
201486434,21-08-27 07:04:57,Spot,Transaction Buy,SOL,8.06,,Binance-Transaction-History-202603101627(UTC+1)_a1f463dd - All transactions 2021.xlsx,2021
201486434,21-08-27 07:04:57,Spot,Transaction Spend,USDT,-654.069,,Binance-Transaction-History-202603101627(UTC+1)_a1f463dd - All transactions 2021.xlsx,2021
201486434,21-08-27 07:04:57,Spot,Transaction Fee,SOL,-0.01232,,Binance-Transaction-History-202603101627(UTC+1)_a1f463dd - All transactions 2021.xlsx,2021
201486434,21-08-27 07:04:57,Spot,Transaction Spend,USDT,-999.768,,Binance-Transaction-History-202603101627(UTC+1)_a1f463dd - All transactions 2021.xlsx,2021
201486434,21-08-27 07:04:57,Spot,Transaction Buy,SOL,12.32,,Binance-Transaction-History-202603101627(UTC+1)_a1f463dd - All transactions 2021.xlsx,2021
201486434,21-08-27 07:04:57,Spot,Transaction Fee,SOL,-0.00806,,Binance-Transaction-History-202603101627(UTC+1)_a1f463dd - All transactions 2021.xlsx,2021
201486434,21-08-27 12:23:42,Spot,Withdraw,SOL,-0.1,Withdraw fee is included,Binance-Transaction-History-202603101627(UTC+1)_a1f463dd - All transactions 2021.xlsx,2021
201486434,21-08-27 12:29:42,Spot,Withdraw,SOL,-51.0488,Withdraw fee is included,Binance-Transaction-History-202603101627(UTC+1)_a1f463dd - All transactions 2021.xlsx,2021
201486434,21-09-03 10:44:07,Spot,Deposit,LUNA,98,,Binance-Transaction-History-202603101627(UTC+1)_a1f463dd - All transactions 2021.xlsx,2021
201486434,21-09-03 10:54:51,Spot,Transaction Sold,LUNA,-51.06,,Binance-Transaction-History-202603101627(UTC+1)_a1f463dd - All transactions 2021.xlsx,2021
201486434,21-09-03 10:54:51,Spot,Transaction Revenue,USDT,864.7655,,Binance-Transaction-History-202603101627(UTC+1)_a1f463dd - All transactions 2021.xlsx,2021
201486434,21-09-03 10:54:51,Spot,Transaction Sold,LUNA,-21,,Binance-Transaction-History-202603101627(UTC+1)_a1f463dd - All transactions 2021.xlsx,2021
201486434,21-09-03 10:54:51,Spot,Transaction Sold,LUNA,-25.93,,Binance-Transaction-History-202603101627(UTC+1)_a1f463dd - All transactions 2021.xlsx,2021
201486434,21-09-03 10:54:51,Spot,Transaction Fee,USDT,-1.702851,,Binance-Transaction-History-202603101627(UTC+1)_a1f463dd - All transactions 2021.xlsx,2021
201486434,21-09-03 10:54:51,Spot,Transaction Revenue,USDT,0.3335,,Binance-Transaction-History-202603101627(UTC+1)_a1f463dd - All transactions 2021.xlsx,2021
201486434,21-09-03 10:54:51,Spot,Transaction Revenue,USDT,1702.851,,Binance-Transaction-History-202603101627(UTC+1)_a1f463dd - All transactions 2021.xlsx,2021
201486434,21-09-03 10:54:51,Spot,Transaction Fee,USDT,-0.0003335,,Binance-Transaction-History-202603101627(UTC+1)_a1f463dd - All transactions 2021.xlsx,2021
201486434,21-09-03 10:54:51,Spot,Transaction Revenue,USDT,700.35,,Binance-Transaction-History-202603101627(UTC+1)_a1f463dd - All transactions 2021.xlsx,2021
201486434,21-09-03 10:54:51,Spot,Transaction Fee,USDT,-0.8647655,,Binance-Transaction-History-202603101627(UTC+1)_a1f463dd - All transactions 2021.xlsx,2021
201486434,21-09-03 10:54:51,Spot,Transaction Fee,USDT,-0.70035,,Binance-Transaction-History-202603101627(UTC+1)_a1f463dd - All transactions 2021.xlsx,2021
201486434,21-09-03 10:54:51,Spot,Transaction Sold,LUNA,-0.01,,Binance-Transaction-History-202603101627(UTC+1)_a1f463dd - All transactions 2021.xlsx,2021
201486434,21-09-03 11:02:44,Spot,Withdraw,USDT,-3266.128254,Withdraw fee is included,Binance-Transaction-History-202603101627(UTC+1)_a1f463dd - All transactions 2021.xlsx,2021
201486434,21-09-03 12:46:16,Spot,Deposit,USDT,10,,Binance-Transaction-History-202603101627(UTC+1)_a1f463dd - All transactions 2021.xlsx,2021
201486434,21-09-03 12:50:48,Spot,Deposit,USDT,3072.036233,,Binance-Transaction-History-202603101627(UTC+1)_a1f463dd - All transactions 2021.xlsx,2021
201486434,21-09-03 12:53:38,Spot,Transaction Fee,FTM,-2.589,,Binance-Transaction-History-202603101627(UTC+1)_a1f463dd - All transactions 2021.xlsx,2021
201486434,21-09-03 12:53:38,Spot,Transaction Spend,USDT,-111.618,,Binance-Transaction-History-202603101627(UTC+1)_a1f463dd - All transactions 2021.xlsx,2021
201486434,21-09-03 12:53:38,Spot,Transaction Spend,USDT,-343.36,,Binance-Transaction-History-202603101627(UTC+1)_a1f463dd - All transactions 2021.xlsx,2021
201486434,21-09-03 12:53:38,Spot,Transaction Fee,FTM,-0.4,,Binance-Transaction-History-202603101627(UTC+1)_a1f463dd - All transactions 2021.xlsx,2021
201486434,21-09-03 12:53:38,Spot,Transaction Buy,FTM,321,,Binance-Transaction-History-202603101627(UTC+1)_a1f463dd - All transactions 2021.xlsx,2021
201486434,21-09-03 12:53:38,Spot,Transaction Buy,FTM,130,,Binance-Transaction-History-202603101627(UTC+1)_a1f463dd - All transactions 2021.xlsx,2021
201486434,21-09-03 12:53:38,Spot,Transaction Fee,FTM,-0.13,,Binance-Transaction-History-202603101627(UTC+1)_a1f463dd - All transactions 2021.xlsx,2021
201486434,21-09-03 12:53:38,Spot,Transaction Buy,FTM,400,,Binance-Transaction-History-202603101627(UTC+1)_a1f463dd - All transactions 2021.xlsx,2021
201486434,21-09-03 12:53:38,Spot,Transaction Buy,FTM,2589,,Binance-Transaction-History-202603101627(UTC+1)_a1f463dd - All transactions 2021.xlsx,2021
201486434,21-09-03 12:53:38,Spot,Transaction Fee,FTM,-0.321,,Binance-Transaction-History-202603101627(UTC+1)_a1f463dd - All transactions 2021.xlsx,2021
